x                  y
78.457992086885895 107.295506121898569
78.055402077226887 219.305157225977524
89.888596705568716 484.145678484782366
72.137470206430748 637.412989445448943
101.037843105380290 743.344204140730653
75.020462081258444 1003.557485402592192
132.768024181966808 1178.978168227783044
188.339128811016707 97.841765132873036
145.748577438598176 325.161478743898897
167.441545475157540 576.434708123009500
155.841757955519284 884.082210203108843
180.876220232264274 1035.823259444684027
234.764949574236397 227.820207819993840
226.196278320960943 384.724706348180348
222.923326689574907 488.672954447467873
249.980344052178026 687.458071564484612
260.231835903264823 837.507892667728470
228.232936685253691 1144.173679721611734
290.402916384062223 83.313161714068457
324.988171286416673 279.810248622230347
310.116135911830497 554.074233928644162
329.964589479738720 765.243574128371051
328.233931452893671 968.704713040876186
289.011217999057976 1063.234248024220051
384.905665935741808 134.888553936545890
362.511837105251857 415.635544770138949
417.810052517734107 550.236408329744336
360.439424203138969 669.250118875729413
399.839322092818520 839.751844653475359
361.397975444471058 1133.264360319963316
479.717580296855544 100.481431344256720
480.590241063263875 201.190549675170615
442.299305498957096 327.934654801607735
469.589233351786561 457.926535971155772
471.526777904502069 643.019460145004587
432.550271478051855 742.789415609273988
439.940029451619921 959.608679940572529
490.483966469610891 1164.758177060390608
546.027848757024799 379.892350684706230
529.061327845115102 558.176204319732847
560.410689469758722 689.080636687668743
525.442174882596305 786.800591538237427
544.917897632483346 943.433098998559899
502.941530268293604 1040.248934227900463
622.250082862362433 83.277982036047092
605.578261124566666 231.367755092994997
606.381006968528482 864.335991203976050
600.353069897065893 1079.274114936554042
633.635914141648072 1189.068990074062413
693.951645344649137 179.833498415408229
676.636222618932493 414.932299931717012
659.116131617151382 518.127611192676568
655.882231643951286 621.827920804405267
655.856110578422658 743.186407845453004
688.538273783303453 924.798546888586998
687.198189956925034 1027.978377790961531
769.765869826889798 95.033840662041257
730.869819616356267 280.595874628118850
776.813754490934457 384.392745574564628
774.131174130026011 506.294066688519933
759.294745419456831 658.397580535242355
756.710765468208933 763.038869248836022
771.487188780902443 862.199314973154173
735.594998726924700 1188.493757521614043
838.968915862941685 584.315285949880945
788.954975301997138 988.632622969013710
817.442634061867238 1086.983115431784427
871.632775999363503 166.439745276220464
854.496685526756210 286.393619857841941
893.703721410644903 394.371939205473609
890.269319537951560 496.459327969112564
910.357359298733400 742.910969848620425
903.504134905040246 891.676646762437485
917.321179587458118 1039.791025151649819
903.677760090077754 1178.029779044594306
978.645440609878733 108.575175276332772
940.608322779374475 629.296370628334557
1039.572269296776994 247.538889154416182
1018.790043255959517 350.454198508852301
1005.875358019178520 460.908534520562171
1030.785058417888195 677.897950581233545
1051.098413939763077 776.512966648481438
1031.961474368414429 876.042015632070616
1029.949561287475262 1044.351303474554015
1085.610615527391928 73.062236477845346
1111.562281337620334 461.543292986110259
1067.377394312516572 556.496446768714122
1129.117577247737927 848.252133932799211
1098.242319814575239 968.608378679337648
1123.978681661923929 1089.658836124688378
1062.523799097495612 1189.734944374851239
1197.360454116024812 92.144531199319630
1138.971413832199687 177.549798145372989
1185.910725124742612 266.375393331643409
1136.713235898360381 363.482346688775351
1196.026980414450691 530.617726550343718
1146.873802506992661 670.890867572373509
1193.670095420619191 767.306877784773860
1201.788221300931582 949.852408321157100
1198.167589726311917 1186.319731666811776
