x                  y
57.544051081331631 75.153942752785881
55.765994898339443 150.205470970221370
39.818633268992457 228.316573389365089
38.427589912009338 300.126326085462495
38.809900492378475 351.565976025529437
59.737473915167030 412.047284162200526
67.263147904791040 491.802478723002309
40.048048256113915 535.428685923137209
40.397926829678767 588.579135705849353
48.957357375949783 645.375584888580192
37.033139629201415 711.774803586599319
39.028674882122061 769.727004539557811
49.230573427630176 933.600282019784345
57.342269136689893 998.513442752132619
55.641903540322843 1084.829292520617400
45.934526709598856 1138.665566525509803
36.202966057813342 1215.987846895076700
101.742833341967511 226.310103672654520
99.909043587673850 312.887442390392607
100.701923343707179 578.169139517602957
99.912842498675857 628.592520417492210
90.928144639615326 687.920497014554826
81.634261642035014 739.596056312308519
76.608408000508021 820.663368133393874
70.854760494933160 882.177717085404424
94.263922919586534 963.749993037299987
79.644607216227612 1178.849898798076993
90.340696956673540 1236.546232785351322
114.733903440465937 75.072088276873487
108.259575109368214 137.012125167086253
122.408216688758088 364.604664251496501
129.861910529075317 418.591322005906704
139.430558665856779 468.509008927920149
108.520524481415819 523.980751172658415
140.888008137060297 676.288833128443457
123.563540713242688 768.527842360627346
108.987537224957364 1017.042314672972793
138.370293647772428 1060.271738348439385
109.595090963520519 1135.747161683342028
131.476082986330596 1192.541101005360133
153.466814665781897 109.300835019069851
172.284110895398442 157.605151772243687
154.461877093760336 206.302128118110204
146.416728796199720 259.185566829831373
171.608637106995957 313.416727837514486
151.512684200924184 569.407249846797981
153.805683665458844 620.679078675967389
176.045700013477131 772.393795020484845
157.876936973308375 826.678651265576718
143.144576567406943 891.895650679296637
173.172501209398604 932.811313865137549
154.755911389923313 983.223483382781410
169.447992882228789 1141.346744027666546
168.456231169064552 1234.098644926858924
188.907446110086937 49.600011060606349
203.412477694686174 234.660612708871895
184.795416679892980 378.761358139052220
183.324299413573044 437.567222239317914
182.816093371470060 505.626160386330980
211.686834313484383 547.298863860738038
190.032773728857535 655.715503305266225
182.553195775131485 716.365443433783184
204.309032093282326 845.823456279090806
179.328641996948022 1027.706861023939837
241.298273714318498 97.673380531077569
226.237429123257698 162.964043106581528
244.648449790965685 266.917061318301592
240.368176615482469 317.019916945979446
228.331371653021961 403.411963965007715
230.755435163548782 486.777126385740189
225.454456529326592 601.686698482813767
223.961889691970669 748.057491024355386
226.307375462431366 799.760019445414741
223.486232480675142 893.312126375897492
216.042971830074350 960.476111264223732
229.533416792742912 1025.466021582552685
215.464202802197917 1092.371424430155002
233.115412927084549 1171.009339007603103
244.991874468298761 1221.520972052306206
250.305187014396154 41.993746350992794
278.603717781966452 145.549248120310381
278.270523953481245 197.575782077252370
261.275973368080031 364.473787746827441
258.952999811223833 443.011376348021713
276.230267654712520 515.240298489764086
261.137245828931668 565.953979100634683
249.070885341614030 655.615058385283646
261.663132060886767 713.536793960268483
266.190369864841273 847.276604422331047
281.042091973250137 1185.576977814080465
306.480986282195204 45.470631171067225
297.869832970240338 96.513478602273764
296.187991948233673 284.466713702423419
297.437224412585579 402.999144486429657
292.420544670578295 626.715801916025839
311.952509138345704 682.870159305437028
314.630046333208099 734.269655924092831
283.501853814626713 791.358726930966782
287.512682006178807 927.421826712246798
287.643846713179471 991.142450015803092
295.342243343885343 1047.465639043457713
294.450489443239633 1098.652238739022550
328.223659260382192 151.715024027474556
334.780973306164185 228.156606155802535
340.616437887652239 344.141436046463355
347.917174115330340 404.338948773965285
341.974666092439520 463.376839841647325
320.634429213369231 583.067058126194411
341.071725038566342 785.398661711626005
324.997595805702986 852.858008011419770
342.461026577860196 941.734311403459628
341.266525834072070 1012.411217484856820
342.258995457601543 1066.919101880441303
338.184867454273729 1126.051317176519660
331.486898124293930 1184.705542637073677
318.589057141908711 1235.201267285928907
354.600945188042544 89.995017970623323
375.941373340381119 170.947459720158520
362.082889763124967 295.426492371936888
355.929085098198755 535.469856938555949
385.301709196634022 589.580634210057042
364.858289470527495 665.440906464843920
370.109860956577847 741.735704271651002
366.418253553853503 882.479342453866479
384.449403167441574 981.360223909570891
382.253625462083050 1169.443844985082023
378.601108409331744 1222.777646833670815
401.612814286002333 53.055807145414107
390.672778926463309 233.939646895202998
412.172034781811817 316.071535714803701
393.324774029981768 363.976973748709213
408.124776222402545 422.660104218223864
391.693987297188471 471.408343307535347
418.548921806527801 514.482880959177919
418.870096337646771 645.710623501546479
404.445990408241983 699.526486530223906
397.281401107776560 785.001589917707861
397.222102915062976 835.214501058870951
389.346017595830119 1035.117758227076365
410.603998655696500 1086.471202972934861
426.129609323725276 106.728947344340170
434.761341716984703 159.963533598879337
444.716042967975227 272.804071470073609
455.800645345523435 372.486642712218043
434.977320109364484 580.464355865308903
449.503706579572508 764.380984679000107
444.815957444406990 814.518859957474660
435.400161758091429 870.147980591227565
437.393569596564589 923.230333121499029
450.287914566382597 971.930056113699379
456.433688677091709 1023.916674763688320
442.573268419537726 1190.518890582815629
460.563762936697003 62.758584887934219
465.666729113554652 200.823145179188771
485.713869356909640 324.991340838288806
466.572332015484108 464.696842292471047
483.248920097863447 517.412116046479468
485.461514939005383 653.949034822185126
483.890118492954343 707.910779634766072
483.646309258494739 851.186682084710924
478.100685214484542 1069.634456137938969
464.197993425671484 1118.318483820868551
490.068835251001587 1233.201108746387263
512.011475777567398 82.326759087084994
511.169772680748338 132.764560084973652
502.697924044191041 266.630780958557636
528.441829766303613 352.634192241494645
514.357514832191555 406.188217866371588
496.107270122997534 582.399139905509060
517.870317267139512 787.137126542508099
519.819464962678467 918.211994051964439
499.995782152037350 981.927916839776458
523.292578189644928 1131.091840414168473
496.435762633976879 1178.499411930561109
