x                  y
60.119601102839667 179.054659694309862
94.211514133700106 306.922362237659229
103.029587171816374 393.322943185697000
57.723534309810972 464.793888560680102
58.189517256754741 597.584143514874086
106.923204042479185 663.500929321524495
66.690097463714423 741.779179532234480
58.209070030555338 825.665106276120923
67.239580766216946 921.544832845328756
88.977976632488051 1057.244761106408532
85.971279353985139 1180.387033372738642
114.348689712097226 57.608184071084324
114.309714320127185 522.244766564490988
152.018669846824878 593.491886546649766
135.166300672328134 800.891628879764994
167.837368941743932 890.039639126027964
127.756840475939114 985.653272347090478
151.548744987305099 1116.452132653572562
179.405199831826280 130.250401273159468
169.852365576915247 262.029290508784072
174.980159286585092 350.663974962175416
216.676279936314359 419.194228376651722
224.111876038859975 518.470257351008399
192.429971038105236 662.683356243701269
192.409526063054273 744.533642487991074
207.135247656743445 970.161513876862273
218.104069204190580 1064.940914947935880
177.793691536333313 1217.729430964337780
250.602134978599054 89.030945985495734
226.846448964200420 197.676670712554255
276.976938543377685 307.791220887107897
255.436291783851402 798.731918726266713
253.276178982314434 888.898575140409093
275.946218250094489 1196.106031043126677
311.870087896441248 210.720159570791395
333.949118372046257 365.161647220281395
302.159591350394123 439.218871842182580
284.148927307852603 574.354187437720839
303.884613868268730 685.415939713662851
331.635683987918242 830.447129219929593
291.930868308462664 972.029502932645528
311.614137399895185 1100.726682969075682
350.706317499420550 56.897130780926588
348.156005038640615 136.888669980432383
384.193772519928018 300.835001474464434
388.540720410668825 436.484221376207302
343.047259294822823 508.171333920842585
372.077789557891606 755.131872763898855
358.472698191070776 907.849495459451418
361.744367652953372 1017.716190738023215
376.757580844170207 1220.185524306269372
399.909218725194023 197.935421291932698
412.679609337350030 583.879848775489108
440.517812686582715 693.311937931678472
431.279025889365244 822.408158265215775
438.212286477541738 1059.445163435916129
421.552231642126685 1146.479355100195335
459.624528425180984 123.333031029586820
489.714388023889910 294.818183545439581
493.811747248157758 396.646523782955683
459.858746013743030 493.457550288131188
492.082462087448789 604.813811983788014
455.819433880059364 976.135493252970036
453.577597856218176 1244.471742178270460
565.197005709981909 73.073298899065506
541.404256035751587 216.933393829419344
542.715381108397196 719.352176730213614
524.873150977908836 848.655706540837855
548.534507033696400 945.970430186512885
512.838517240697001 1100.744019770018440
511.935218080447726 1189.333757167999011
606.754840587066724 143.080224068146151
610.331803861227627 295.349882539427711
571.911796459308221 487.182920487400111
573.565756951345520 639.718434160269453
591.474990560876336 1054.622888292623657
581.845300610169375 1144.140355345516582
653.257650778504740 65.640483832799774
675.861225331044807 229.709751709262207
629.827015982314379 376.852133464444535
664.337307647472471 471.721204278355913
628.058127062376229 575.491656369531484
630.180623839704595 698.321201220580519
641.496746899670256 805.415999676605566
664.859860989849835 919.532253292057021
633.073847667871973 1231.217175548172236
695.386669063562636 139.160130828306478
733.129390463516643 336.468113092647172
735.381467484122368 424.257318247781427
717.259751038365607 665.585820356943600
695.798252245515414 745.626592296743752
726.018518617789368 822.420743401761911
684.829513000340057 1050.676788611334587
703.601067032529841 1178.546411327842861
748.645186292494941 59.926062008704903
781.314412867403121 135.654329746538679
780.752279795702293 217.857560187566321
769.336365025903319 564.843016734222601
775.333523604784659 736.466654854331864
783.798616717804862 921.848381345404732
767.369348736006486 1008.797000190681729
784.744005802075662 1096.338840252118644
834.257110876656498 73.038869864547635
819.582538755627866 386.272528131196168
796.544327529658403 482.215819959568194
810.511673237363880 814.369810191231181
841.369663057694311 977.724061306934800
819.581873671703192 1209.566706688020076
883.047406688922592 139.469861497131603
869.029272118757490 272.842592039832823
868.726291985634020 516.886836687603932
866.589923135112826 652.874899895072758
898.416158218359215 830.068236282696603
887.383779233847804 912.212844841688820
870.617397600749769 1052.354112588510134
885.436009398326632 1136.494679376246268
958.792792934106046 90.811193225192412
952.805928794044348 241.724832033568475
937.966911172564096 325.524999013034460
909.981671840037848 408.366697063721745
957.721577638464623 539.001817783196771
932.315386897958206 753.218702002353439
943.054720638571325 977.752059920279635
951.281230456124831 1078.876398402836230
912.185808533309455 1215.279622211657170
978.379797613008122 630.788951292931984
995.668889816421824 806.046452228764224
1005.332958405664158 886.029543344300464
994.396740339892403 1191.493326186710874
1042.291937686386291 117.713008431472858
1037.712516042397056 227.927567185778912
1025.869419419943370 319.495095862859046
1035.660751740993646 437.255338362531006
1055.006058867483034 567.304548103049456
1062.133078912089559 754.381955593079397
1037.949850044140021 972.743303842596561
1043.382196340106248 1119.382063293288411
1059.558909070936579 1243.122375442255361
1105.061745969547019 57.975175303259434
1115.019170206214312 199.142291059974866
1131.030759687025011 350.987338158790749
1112.777052622153178 511.658471466023229
1096.112808385561948 656.957845469373183
1090.230793558097503 876.236200070511359
1120.290269604904324 984.660971548516954
1169.635459842717410 624.441155188061202
1138.648779887543924 729.042202079406707
1160.782961189061098 827.491715687187707
1149.221678322459184 1064.186624267116031
1161.405701598993346 1154.525544018925530
1147.971349014394264 1239.306675055893948
1202.032109377515326 94.098980710823085
1224.997694012117790 189.998162740871351
1204.003253507712998 283.992155383310660
1242.795446237453916 362.329802897304603
1188.452260564211883 432.340086145755890
1221.872855190203154 544.377070096723060
1237.880050713303490 678.364204541843833
1235.633646962836110 776.337031229263062
1221.786260266057525 896.672791376493137
1199.703365645211534 998.376917931191656
1235.264315280021719 1079.004598048692515
1238.624553925396867 1189.503672852004456
