x                   y
156.915984173771790 214.591012243797138
156.110804154453774 438.610314451955048
179.777193411137432 968.291356969564731
144.274940412861497 1274.825978890897886
202.075686210760580 1486.688408281461307
150.040924162516887 2007.114970805184385
265.536048363933617 2357.956336455566088
376.678257622033414 195.683530265746072
291.497154877196351 650.322957487797794
334.883090950315079 1152.869416246019000
311.683515911038569 1768.164420406217687
361.752440464528547 2071.646518889368053
469.529899148472794 455.640415639987680
452.392556641921885 769.449412696360696
445.846653379149814 977.345908894935747
499.960688104356052 1374.916143128969225
520.463671806529646 1675.015785335456940
456.465873370507381 2288.347359443223468
580.805832768124446 166.626323428136914
649.976342572833346 559.620497244460694
620.232271823660994 1108.148467857288324
659.929178959477440 1530.487148256742103
656.467862905787342 1937.409426081752372
578.022435998115952 2126.468496048440102
769.811331871483617 269.777107873091779
725.023674210503714 831.271089540277899
835.620105035468214 1100.472816659488672
720.878848406277939 1338.500237751458826
799.678644185637040 1679.503689306950719
722.795950888942116 2266.528720639926632
959.435160593711089 200.962862688513439
961.180482126527750 402.381099350341231
884.598610997914193 655.869309603215470
939.178466703573122 915.853071942311544
943.053555809004138 1286.038920290009173
865.100542956103709 1485.578831218547975
879.880058903239842 1919.217359881145057
980.967932939221782 2329.516354120781216
1092.055697514049598 759.784701369412460
1058.122655690230204 1116.352408639465693
1120.821378939517444 1378.161273375337487
1050.884349765192610 1573.601183076474854
1089.835795264966691 1886.866197997119798
1005.883060536587209 2080.497868455800926
1244.500165724724866 166.555964072094184
1211.156522249133332 462.735510185989995
1212.762013937056963 1728.671982407952100
1200.706139794131786 2158.548229873108085
1267.271828283296145 2378.137980148124825
1387.903290689298274 359.666996830816458
1353.272445237864986 829.864599863434023
1318.232263234302764 1036.255222385353136
1311.764463287902572 1243.655841608810533
1311.712221156845317 1486.372815690906009
1377.076547566606905 1849.597093777173995
1374.396379913850069 2055.956755581923062
1539.531739653779596 190.067681324082514
1461.739639232712534 561.191749256237699
1553.627508981868914 768.785491149129257
1548.262348260052022 1012.588133377039867
1518.589490838913662 1316.795161070484710
1513.421530936417867 1526.077738497672044
1542.974377561804886 1724.398629946308347
1471.189997453849401 2376.987515043228086
1677.937831725883370 1168.630571899761890
1577.909950603994275 1977.265245938027419
1634.885268123734477 2173.966230863568853
1743.265551998727005 332.879490552440927
1708.993371053512419 572.787239715683882
1787.407442821289806 788.743878410947218
1780.538639075903120 992.918655938225129
1820.714718597466799 1485.821939697240850
1807.008269810080492 1783.353293524874971
1834.642359174916237 2079.582050303299638
1807.355520180155509 2356.059558089188613
1957.290881219757466 217.150350552665543
1881.216645558748951 1258.592741256669115
2079.144538593553989 495.077778308832364
2037.580086511919035 700.908397017704601
2011.750716038357041 921.817069041124341
2061.570116835776389 1355.795901162467089
2102.196827879526154 1553.025933296962876
2063.922948736828857 1752.084031264141231
2059.899122574950525 2088.702606949108031
2171.221231054783857 146.124472955690692
2223.124562675240668 923.086585972220519
2134.754788625033143 1112.992893537428245
2258.235154495475854 1696.504267865598422
2196.484639629150479 1937.216757358675295
2247.957363323847858 2179.317672249376756
2125.047598194991224 2379.469888749702477
2394.720908232049624 184.289062398639260
2277.942827664399374 355.099596290745978
2371.821450249485224 532.750786663286817
2273.426471796720762 726.964693377550702
2392.053960828901381 1061.235453100687437
2293.747605013985321 1341.781735144747017
2387.340190841238382 1534.613755569547720
2403.576442601863164 1899.704816642314199
2396.335179452623834 2372.639463333623553
